"KOs","id","Description","cor","p.value","p.adjust","Z_score","type"
"O75348","hsa00190","Oxidative phosphorylation",0.0339743387065299,0.42677352222664,0.437095391418424,0.158337598068988,"Enriched"
"O75348","hsa04721","Synaptic vesicle cycle",0.0339743387065299,0.42677352222664,0.437095391418424,0.158337598068988,"Enriched"
"O75348","hsa05120","Epithelial cell signaling in Helicobacter pylori infection",0.0339743387065299,0.42677352222664,0.437095391418424,0.158337598068988,"Enriched"
"O75348","hsa05110","Vibrio cholerae infection",0.0339743387065299,0.42677352222664,0.437095391418424,0.158337598068988,"Enriched"
"O75348","hsa01100","Metabolic pathways",0.0339743387065299,0.42677352222664,0.437095391418424,0.158337598068988,"Enriched"
"O75348","hsa05165","Human papillomavirus infection",0.0339743387065299,0.42677352222664,0.437095391418424,0.158337598068988,"Enriched"
"O75348","hsa04145","Phagosome",0.0339743387065299,0.42677352222664,0.437095391418424,0.158337598068988,"Enriched"
"O75348","hsa04150","mTOR signaling pathway",0.0339743387065299,0.42677352222664,0.437095391418424,0.158337598068988,"Enriched"
"P22234","hsa01100","Metabolic pathways",0.209754612883793,0.12461591525948,0.148174108858714,1.04429653022173,"Enriched"
"P22234","hsa00230","Purine metabolism",0.209754612883793,0.12461591525948,0.148174108858714,1.04429653022173,"Enriched"
"Q9UKK9","hsa00230","Purine metabolism",0.262931838685318,0.0729849523824495,0.0917568022750548,1.33001416414493,"Enriched"
"Q9UKK9","hsa01100","Metabolic pathways",0.262931838685318,0.0729849523824495,0.0917568022750548,1.33001416414493,"Enriched"
"Q8N142","hsa01240","Biosynthesis of cofactors",-0.734141145093276,8.67010566161786e-07,3.02217130519478e-06,-4.52483225830301,"Depleted"
"Q8N142","hsa01100","Metabolic pathways",-0.734141145093276,8.67010566161786e-07,3.02217130519478e-06,-4.52483225830301,"Depleted"
"Q8N142","hsa00230","Purine metabolism",-0.734141145093276,8.67010566161786e-07,3.02217130519478e-06,-4.52483225830301,"Depleted"
"Q8N142","hsa01232","Nucleotide metabolism",-0.734141145093276,8.67010566161786e-07,3.02217130519478e-06,-4.52483225830301,"Depleted"
"Q8N142","hsa00250","Alanine, aspartate and glutamate metabolism",-0.734141145093276,8.67010566161786e-07,3.02217130519478e-06,-4.52483225830301,"Depleted"
"P55263","hsa01100","Metabolic pathways",0.626309548329072,6.28955397327086e-05,0.000138519167578164,3.63587529713179,"Enriched"
"P55263","hsa00230","Purine metabolism",0.626309548329072,6.28955397327086e-05,0.000138519167578164,3.63587529713179,"Enriched"
"P55263","hsa01232","Nucleotide metabolism",0.626309548329072,6.28955397327086e-05,0.000138519167578164,3.63587529713179,"Enriched"
"P30566","hsa01240","Biosynthesis of cofactors",-0.500752209631027,0.00175542128441432,0.00300317473337603,-2.74743455468703,"Depleted"
"P30566","hsa01232","Nucleotide metabolism",-0.500752209631027,0.00175542128441432,0.00300317473337603,-2.74743455468703,"Depleted"
"P30566","hsa00230","Purine metabolism",-0.500752209631027,0.00175542128441432,0.00300317473337603,-2.74743455468703,"Depleted"
"P30566","hsa00250","Alanine, aspartate and glutamate metabolism",-0.500752209631027,0.00175542128441432,0.00300317473337603,-2.74743455468703,"Depleted"
"P30566","hsa01100","Metabolic pathways",-0.500752209631027,0.00175542128441432,0.00300317473337603,-2.74743455468703,"Depleted"
"P30520","hsa01232","Nucleotide metabolism",-0.104877306441897,0.283914820337846,0.308198905224612,-0.500962079996328,"Depleted"
"P30520","hsa00230","Purine metabolism",-0.104877306441897,0.283914820337846,0.308198905224612,-0.500962079996328,"Depleted"
"P30520","hsa00250","Alanine, aspartate and glutamate metabolism",-0.104877306441897,0.283914820337846,0.308198905224612,-0.500962079996328,"Depleted"
"P30520","hsa01100","Metabolic pathways",-0.104877306441897,0.283914820337846,0.308198905224612,-0.500962079996328,"Depleted"
"P30520","hsa01240","Biosynthesis of cofactors",-0.104877306441897,0.283914820337846,0.308198905224612,-0.500962079996328,"Depleted"
"P27707","hsa00240","Pyrimidine metabolism",0.115217322569971,0.265023869471672,0.290047873523629,0.553244868247552,"Enriched"
"P27707","hsa00230","Purine metabolism",0.115217322569971,0.265023869471672,0.290047873523629,0.553244868247552,"Enriched"
"P27707","hsa01100","Metabolic pathways",0.115217322569971,0.265023869471672,0.290047873523629,0.553244868247552,"Enriched"
"P27707","hsa01232","Nucleotide metabolism",0.115217322569971,0.265023869471672,0.290047873523629,0.553244868247552,"Enriched"
"P00568","hsa01100","Metabolic pathways",0.462346435441037,0.00385821536988149,0.00624586946895654,2.49793984498854,"Enriched"
"P00568","hsa01240","Biosynthesis of cofactors",0.462346435441037,0.00385821536988149,0.00624586946895654,2.49793984498854,"Enriched"
"P00568","hsa00230","Purine metabolism",0.462346435441037,0.00385821536988149,0.00624586946895654,2.49793984498854,"Enriched"
"P00568","hsa01232","Nucleotide metabolism",0.462346435441037,0.00385821536988149,0.00624586946895654,2.49793984498854,"Enriched"
"P54819","hsa00230","Purine metabolism",0.84640417734094,5.20618959932431e-10,4.58166109389103e-09,5.74553053039886,"Enriched"
"P54819","hsa01100","Metabolic pathways",0.84640417734094,5.20618959932431e-10,4.58166109389103e-09,5.74553053039886,"Enriched"
"P54819","hsa01240","Biosynthesis of cofactors",0.84640417734094,5.20618959932431e-10,4.58166109389103e-09,5.74553053039886,"Enriched"
"P54819","hsa01232","Nucleotide metabolism",0.84640417734094,5.20618959932431e-10,4.58166109389103e-09,5.74553053039886,"Enriched"
"P49902","hsa01100","Metabolic pathways",-0.813906983795563,7.35625316697911e-09,4.64051545651473e-08,-5.34026598660005,"Depleted"
"P49902","hsa00240","Pyrimidine metabolism",-0.813906983795563,7.35625316697911e-09,4.64051545651473e-08,-5.34026598660005,"Depleted"
"P49902","hsa00230","Purine metabolism",-0.813906983795563,7.35625316697911e-09,4.64051545651473e-08,-5.34026598660005,"Depleted"
"P49902","hsa01232","Nucleotide metabolism",-0.813906983795563,7.35625316697911e-09,4.64051545651473e-08,-5.34026598660005,"Depleted"
"P22102","hsa01100","Metabolic pathways",0.533249403176403,0.00083728201849575,0.00151354826420386,2.96497284045625,"Enriched"
"P22102","hsa00230","Purine metabolism",0.533249403176403,0.00083728201849575,0.00151354826420386,2.96497284045625,"Enriched"
"P22102","hsa01523","Antifolate resistance",0.533249403176403,0.00083728201849575,0.00151354826420386,2.96497284045625,"Enriched"
"Q9Y5B8","hsa00983","Drug metabolism - other enzymes",-0.345651967709913,0.0263294254276027,0.036561997582421,-1.7920560057,"Depleted"
"Q9Y5B8","hsa00230","Purine metabolism",-0.345651967709913,0.0263294254276027,0.036561997582421,-1.7920560057,"Depleted"
"Q9Y5B8","hsa01100","Metabolic pathways",-0.345651967709913,0.0263294254276027,0.036561997582421,-1.7920560057,"Depleted"
"Q9Y5B8","hsa01240","Biosynthesis of cofactors",-0.345651967709913,0.0263294254276027,0.036561997582421,-1.7920560057,"Depleted"
"Q9Y5B8","hsa01232","Nucleotide metabolism",-0.345651967709913,0.0263294254276027,0.036561997582421,-1.7920560057,"Depleted"
"Q9Y5B8","hsa00240","Pyrimidine metabolism",-0.345651967709913,0.0263294254276027,0.036561997582421,-1.7920560057,"Depleted"
"P50583","hsa01100","Metabolic pathways",-0.288043306424927,0.054945420426445,0.0712990179502139,-1.46618447873508,"Depleted"
"P50583","hsa00240","Pyrimidine metabolism",-0.288043306424927,0.054945420426445,0.0712990179502139,-1.46618447873508,"Depleted"
"P50583","hsa00230","Purine metabolism",-0.288043306424927,0.054945420426445,0.0712990179502139,-1.46618447873508,"Depleted"
"P00492","hsa01232","Nucleotide metabolism",0.366331999966061,0.0195970505572065,0.027873822824467,1.9130031776834,"Enriched"
"P00492","hsa01100","Metabolic pathways",0.366331999966061,0.0195970505572065,0.027873822824467,1.9130031776834,"Enriched"
"P00492","hsa00983","Drug metabolism - other enzymes",0.366331999966061,0.0195970505572065,0.027873822824467,1.9130031776834,"Enriched"
"P00492","hsa00230","Purine metabolism",0.366331999966061,0.0195970505572065,0.027873822824467,1.9130031776834,"Enriched"
"P12268","hsa00230","Purine metabolism",0.977870096683599,3.05836885695172e-22,2.18010726686375e-19,8.209536,"Enriched"
"P12268","hsa00983","Drug metabolism - other enzymes",0.977870096683599,3.05836885695172e-22,2.18010726686375e-19,8.209536,"Enriched"
"P12268","hsa01100","Metabolic pathways",0.977870096683599,3.05836885695172e-22,2.18010726686375e-19,8.209536,"Enriched"
"P12268","hsa01232","Nucleotide metabolism",0.977870096683599,3.05836885695172e-22,2.18010726686375e-19,8.209536,"Enriched"
"Q9BY32","hsa01100","Metabolic pathways",0.32349479029261,0.0354537462186998,0.0478647956367991,1.66591878644149,"Enriched"
"Q9BY32","hsa00230","Purine metabolism",0.32349479029261,0.0354537462186998,0.0478647956367991,1.66591878644149,"Enriched"
"Q9BY32","hsa00983","Drug metabolism - other enzymes",0.32349479029261,0.0354537462186998,0.0478647956367991,1.66591878644149,"Enriched"
"Q9BY32","hsa01232","Nucleotide metabolism",0.32349479029261,0.0354537462186998,0.0478647956367991,1.66591878644149,"Enriched"
"P31939","hsa00230","Purine metabolism",0.537680838659864,0.000752531088561064,0.00137545960075883,2.99428160092551,"Enriched"
"P31939","hsa01523","Antifolate resistance",0.537680838659864,0.000752531088561064,0.00137545960075883,2.99428160092551,"Enriched"
"P31939","hsa01100","Metabolic pathways",0.537680838659864,0.000752531088561064,0.00137545960075883,2.99428160092551,"Enriched"
"P15531","hsa00240","Pyrimidine metabolism",0.763684048316345,1.84198457324971e-07,7.62649372680446e-07,4.80789232871591,"Enriched"
"P15531","hsa01240","Biosynthesis of cofactors",0.763684048316345,1.84198457324971e-07,7.62649372680446e-07,4.80789232871591,"Enriched"
"P15531","hsa01232","Nucleotide metabolism",0.763684048316345,1.84198457324971e-07,7.62649372680446e-07,4.80789232871591,"Enriched"
"P15531","hsa00983","Drug metabolism - other enzymes",0.763684048316345,1.84198457324971e-07,7.62649372680446e-07,4.80789232871591,"Enriched"
"P15531","hsa01100","Metabolic pathways",0.763684048316345,1.84198457324971e-07,7.62649372680446e-07,4.80789232871591,"Enriched"
"P15531","hsa00230","Purine metabolism",0.763684048316345,1.84198457324971e-07,7.62649372680446e-07,4.80789232871591,"Enriched"
"P22392","hsa00230","Purine metabolism",0.347129112871066,0.0257947010965288,0.035912739775343,1.80022270837578,"Enriched"
"P22392","hsa01240","Biosynthesis of cofactors",0.347129112871066,0.0257947010965288,0.035912739775343,1.80022270837578,"Enriched"
"P22392","hsa00240","Pyrimidine metabolism",0.347129112871066,0.0257947010965288,0.035912739775343,1.80022270837578,"Enriched"
"P22392","hsa01232","Nucleotide metabolism",0.347129112871066,0.0257947010965288,0.035912739775343,1.80022270837578,"Enriched"
"P22392","hsa01100","Metabolic pathways",0.347129112871066,0.0257947010965288,0.035912739775343,1.80022270837578,"Enriched"
"P22392","hsa00983","Drug metabolism - other enzymes",0.347129112871066,0.0257947010965288,0.035912739775343,1.80022270837578,"Enriched"
"Q13232","hsa01232","Nucleotide metabolism",-0.735618290254429,8.0629236261234e-07,2.83828183941809e-06,-4.53809147703729,"Depleted"
"Q13232","hsa01100","Metabolic pathways",-0.735618290254429,8.0629236261234e-07,2.83828183941809e-06,-4.53809147703729,"Depleted"
"Q13232","hsa01240","Biosynthesis of cofactors",-0.735618290254429,8.0629236261234e-07,2.83828183941809e-06,-4.53809147703729,"Depleted"
"Q13232","hsa00230","Purine metabolism",-0.735618290254429,8.0629236261234e-07,2.83828183941809e-06,-4.53809147703729,"Depleted"
"Q13232","hsa00983","Drug metabolism - other enzymes",-0.735618290254429,8.0629236261234e-07,2.83828183941809e-06,-4.53809147703729,"Depleted"
"Q13232","hsa00240","Pyrimidine metabolism",-0.735618290254429,8.0629236261234e-07,2.83828183941809e-06,-4.53809147703729,"Depleted"
"P00491","hsa01232","Nucleotide metabolism",0.0694258225742132,0.352877745291307,0.371189895870861,0.328703522294568,"Enriched"
"P00491","hsa00230","Purine metabolism",0.0694258225742132,0.352877745291307,0.371189895870861,0.328703522294568,"Enriched"
"P00491","hsa01100","Metabolic pathways",0.0694258225742132,0.352877745291307,0.371189895870861,0.328703522294568,"Enriched"
"Q14432","hsa05032","Morphine addiction",0.0886287096692083,0.314773778973188,0.336067761524794,0.423218948642895,"Enriched"
"Q14432","hsa04024","cAMP signaling pathway",0.0886287096692083,0.314773778973188,0.336067761524794,0.423218948642895,"Enriched"
"Q14432","hsa01100","Metabolic pathways",0.0886287096692083,0.314773778973188,0.336067761524794,0.423218948642895,"Enriched"
"Q14432","hsa00230","Purine metabolism",0.0886287096692083,0.314773778973188,0.336067761524794,0.423218948642895,"Enriched"
"Q14432","hsa04924","Renin secretion",0.0886287096692083,0.314773778973188,0.336067761524794,0.423218948642895,"Enriched"
"Q14432","hsa04022","cGMP-PKG signaling pathway",0.0886287096692083,0.314773778973188,0.336067761524794,0.423218948642895,"Enriched"
"O15067","hsa00230","Purine metabolism",-0.218617483850714,0.114663998680454,0.137680494765947,-1.09079978856858,"Depleted"
"O15067","hsa01100","Metabolic pathways",-0.218617483850714,0.114663998680454,0.137680494765947,-1.09079978856858,"Depleted"
"Q06203","hsa00230","Purine metabolism",0.608583806395231,0.000109627720037308,0.000232002849381279,3.5007184941799,"Enriched"
"Q06203","hsa00250","Alanine, aspartate and glutamate metabolism",0.608583806395231,0.000109627720037308,0.000232002849381279,3.5007184941799,"Enriched"
"Q06203","hsa01100","Metabolic pathways",0.608583806395231,0.000109627720037308,0.000232002849381279,3.5007184941799,"Enriched"
"P23921","hsa01232","Nucleotide metabolism",-0.685395354775211,7.50880958765202e-06,2.03132059496445e-05,-4.10388804537341,"Depleted"
"P23921","hsa00480","Glutathione metabolism",-0.685395354775211,7.50880958765202e-06,2.03132059496445e-05,-4.10388804537341,"Depleted"
"P23921","hsa00240","Pyrimidine metabolism",-0.685395354775211,7.50880958765202e-06,2.03132059496445e-05,-4.10388804537341,"Depleted"
"P23921","hsa00230","Purine metabolism",-0.685395354775211,7.50880958765202e-06,2.03132059496445e-05,-4.10388804537341,"Depleted"
"P23921","hsa01100","Metabolic pathways",-0.685395354775211,7.50880958765202e-06,2.03132059496445e-05,-4.10388804537341,"Depleted"
"P23921","hsa00983","Drug metabolism - other enzymes",-0.685395354775211,7.50880958765202e-06,2.03132059496445e-05,-4.10388804537341,"Depleted"
"P31350","hsa00983","Drug metabolism - other enzymes",0.236343225784556,0.0964055416342681,0.118009874519108,1.18499417746645,"Enriched"
"P31350","hsa00240","Pyrimidine metabolism",0.236343225784556,0.0964055416342681,0.118009874519108,1.18499417746645,"Enriched"
"P31350","hsa04115","p53 signaling pathway",0.236343225784556,0.0964055416342681,0.118009874519108,1.18499417746645,"Enriched"
"P31350","hsa01100","Metabolic pathways",0.236343225784556,0.0964055416342681,0.118009874519108,1.18499417746645,"Enriched"
"P31350","hsa01232","Nucleotide metabolism",0.236343225784556,0.0964055416342681,0.118009874519108,1.18499417746645,"Enriched"
"P31350","hsa00480","Glutathione metabolism",0.236343225784556,0.0964055416342681,0.118009874519108,1.18499417746645,"Enriched"
"P31350","hsa00230","Purine metabolism",0.236343225784556,0.0964055416342681,0.118009874519108,1.18499417746645,"Enriched"
"Q9BSD7","hsa01100","Metabolic pathways",-0.418032080606433,0.00863654899581972,0.0131313615553221,-2.22230466491526,"Depleted"
"Q9BSD7","hsa01232","Nucleotide metabolism",-0.418032080606433,0.00863654899581972,0.0131313615553221,-2.22230466491526,"Depleted"
"Q9BSD7","hsa00230","Purine metabolism",-0.418032080606433,0.00863654899581972,0.0131313615553221,-2.22230466491526,"Depleted"
"O95263","hsa04934","Cushing syndrome",-0.719369693481741,1.74761769660701e-06,5.61153219848962e-06,-4.39215886032827,"Depleted"
"O95263","hsa00230","Purine metabolism",-0.719369693481741,1.74761769660701e-06,5.61153219848962e-06,-4.39215886032827,"Depleted"
"O95263","hsa01100","Metabolic pathways",-0.719369693481741,1.74761769660701e-06,5.61153219848962e-06,-4.39215886032827,"Depleted"
"O95263","hsa05032","Morphine addiction",-0.719369693481741,1.74761769660701e-06,5.61153219848962e-06,-4.39215886032827,"Depleted"
"O95263","hsa04927","Cortisol synthesis and secretion",-0.719369693481741,1.74761769660701e-06,5.61153219848962e-06,-4.39215886032827,"Depleted"
"P49915","hsa00983","Drug metabolism - other enzymes",0.261454693524165,0.0741659122484658,0.0931320043120049,1.321712187855,"Enriched"
"P49915","hsa01100","Metabolic pathways",0.261454693524165,0.0741659122484658,0.0931320043120049,1.321712187855,"Enriched"
